Polygon ID,Type,Bucket,Visitor Count,Visit Count,Visitor Percentage,Visit Percentage
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",Top CEL Province,NV,12,12.0,1.27,0.9
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",Top CEL Province,OR,4,4.0,0.42,0.3
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",Top CEL Province,WA,2,3.0,0.21,0.22
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",Top CEL Province,TX,3,3.0,0.32,0.22
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",Top CEL Province,HI,2,2.0,0.21,0.15
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",Top CEL Province,GA,2,2.0,0.21,0.15
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",Top CEL Province,MN,2,2.0,0.21,0.15
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",Top CEL Province,CO,1,1.0,0.11,0.07
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",Top CEL Province,IN,1,1.0,0.11,0.07
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",Top CEL Province,SC,1,1.0,0.11,0.07
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",Top CEL Province,WY,1,1.0,0.11,0.07
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",Top CEL Province,IA,1,1.0,0.11,0.07
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",Top CEL Province,AL,1,1.0,0.11,0.07
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",Top CEL Province,MD,1,1.0,0.11,0.07
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",Top CEL Province,WV,1,1.0,0.11,0.07
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",Top CEL Province,AK,1,1.0,0.11,0.07
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",Top CEL Province,MO,1,1.0,0.11,0.07
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",Top CEL Province,AZ,1,1.0,0.11,0.07
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",Top CEL Province,NJ,1,1.0,0.11,0.07
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",Top CDL Province,CA,924,1306.0,97.67,97.75
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",Top CDL Province,NV,13,13.0,1.37,0.97
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",Top CDL Province,IN,2,2.0,0.21,0.15
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",Top CDL Province,HI,2,2.0,0.21,0.15
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",Top CDL Province,GA,2,2.0,0.21,0.15
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",Top CDL Province,MN,2,2.0,0.21,0.15
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",Top CDL Province,MO,2,2.0,0.21,0.15
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",Top CDL Province,OR,2,2.0,0.21,0.15
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",Top CDL Province,TX,2,2.0,0.21,0.15
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",Top CDL Province,CO,1,1.0,0.11,0.07
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",Top CDL Province,IL,1,1.0,0.11,0.07
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",Top CDL Province,SC,1,1.0,0.11,0.07
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",Top CDL Province,WY,1,1.0,0.11,0.07
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",Top CDL Province,IA,1,1.0,0.11,0.07
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",Top CDL Province,WA,1,1.0,0.11,0.07
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",Top CDL Province,AL,1,1.0,0.11,0.07
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",Top CDL Province,WV,1,1.0,0.11,0.07
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",Top CDL Province,AK,1,1.0,0.11,0.07
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",Top CDL Province,AZ,1,1.0,0.11,0.07
"Blue Nile Blue Nile Jewelry - Roseville Galleria1151 Galleria Blvd, Suite 120,,Roseville,95678,CA,USA, Roseville, CA|11259307",Top CDL Province,,1,1.0,0.11,0.07
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",CEL Distance,Total CEL,400,734.0,100.0,100.0
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",CEL Distance,Median distance traveled from CEL,8,,2.0,
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",CEL Distance,Lives within 1 mi,11,35.0,2.75,4.77
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",CEL Distance,Lives between 1 and 2 mi,17,102.0,4.25,13.9
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",CEL Distance,Lives between 2 and 3 mi,14,21.0,3.5,2.86
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",CEL Distance,Lives between 3 and 5 mi,47,68.0,11.75,9.26
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",CEL Distance,Lives between 5 and 10 mi,141,193.0,35.25,26.29
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",CEL Distance,Lives between 10 and 25 mi,112,226.0,28.0,30.79
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",CEL Distance,Lives between 25 and 50 mi,27,58.0,6.75,7.9
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",CEL Distance,Lives between 50 and 100 mi,15,15.0,3.75,2.04
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",CEL Distance,Lives >100 mi,16,16.0,4.0,2.18
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",CDL Distance,Total CDL,427,767.0,100.0,100.0
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",CDL Distance,Median distance traveled from CDL,8,,1.87,
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",CDL Distance,Works within 1 mi,17,80.0,3.98,10.43
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",CDL Distance,Works between 1 and 2 mi,15,97.0,3.51,12.65
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",CDL Distance,Works between 2 and 3 mi,13,20.0,3.04,2.61
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",CDL Distance,Works between 3 and 5 mi,48,64.0,11.24,8.34
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",CDL Distance,Works between 5 and 10 mi,142,201.0,33.26,26.21
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",CDL Distance,Works between 10 and 25 mi,127,221.0,29.74,28.81
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",CDL Distance,Works between 25 and 50 mi,33,48.0,7.73,6.26
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",CDL Distance,Works between 50 and 100 mi,16,16.0,3.75,2.09
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",CDL Distance,Works >100 mi,16,20.0,3.75,2.61
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CEL Country,GBR,1,1.0,0.25,0.14
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CEL Country,USA,399,733.0,99.75,99.86
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CDL Country,GBR,1,1.0,0.23,0.13
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CDL Country,USA,426,766.0,99.77,99.87
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CEL Census,330150038011,2,75.0,0.5,10.22
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CEL Census,330151002001,3,70.0,0.75,9.54
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CEL Census,250092611022,2,33.0,0.5,4.5
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CEL Census,330151003012,4,28.0,1.0,3.81
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CEL Census,330110018002,3,26.0,0.75,3.54
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CEL Census,250092522022,1,19.0,0.25,2.59
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CEL Census,230310340052,1,18.0,0.25,2.45
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CEL Census,250173011023,1,15.0,0.25,2.04
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CEL Census,250092523005,2,15.0,0.5,2.04
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CEL Census,330151003021,6,9.0,1.5,1.23
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CEL Census,250173111002,1,8.0,0.25,1.09
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CEL Census,250092682004,1,7.0,0.25,0.95
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CEL Census,330151061023,4,6.0,1.0,0.82
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CEL Census,330112005001,4,6.0,1.0,0.82
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CEL Census,250092517003,3,6.0,0.75,0.82
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CEL Census,250092526032,5,5.0,1.25,0.68
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CEL Census,330150510001,4,5.0,1.0,0.68
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CEL Census,250092608001,2,5.0,0.5,0.68
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CEL Census,330150033021,3,5.0,0.75,0.68
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CEL Census,250092502001,1,5.0,0.25,0.68
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CDL Census,330110017001,2,75.0,0.47,9.78
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CDL Census,330151003012,9,72.0,2.11,9.39
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CDL Census,330151002001,3,70.0,0.7,9.13
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CDL Census,250092611022,3,36.0,0.7,4.69
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CDL Census,250092522022,1,19.0,0.23,2.48
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CDL Census,250092523005,3,16.0,0.7,2.09
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CDL Census,250173011023,1,15.0,0.23,1.96
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CDL Census,330110018002,2,11.0,0.47,1.43
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CDL Census,250173111002,1,8.0,0.23,1.04
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CDL Census,250092526011,1,6.0,0.23,0.78
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CDL Census,330151003021,6,6.0,1.41,0.78
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CDL Census,330150036012,4,5.0,0.94,0.65
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CDL Census,330151061023,3,5.0,0.7,0.65
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CDL Census,330150033021,3,5.0,0.7,0.65
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CDL Census,091807024002,1,5.0,0.23,0.65
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CDL Census,250092602002,2,5.0,0.47,0.65
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CDL Census,250092609004,2,5.0,0.47,0.65
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CDL Census,250092526032,4,4.0,0.94,0.52
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CDL Census,330150033011,2,4.0,0.47,0.52
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CDL Census,330150510001,4,4.0,0.94,0.52
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CEL Micro,Salem town,39,136.0,9.75,18.53
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CEL Micro,Londonderry town,14,87.0,3.5,11.85
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CEL Micro,Methuen Town city,38,70.0,9.5,9.54
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CEL Micro,Haverhill city,22,56.0,5.5,7.63
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CEL Micro,Lawrence city,34,46.0,8.5,6.27
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CEL Micro,Manchester city,7,32.0,1.75,4.36
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CEL Micro,Derry town,19,23.0,4.75,3.13
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CEL Micro,Lowell city,11,20.0,2.75,2.72
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CEL Micro,Windham town,15,18.0,3.75,2.45
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CEL Micro,Wells town,1,18.0,0.25,2.45
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CEL Micro,Townsend town,1,15.0,0.25,2.04
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CEL Micro,Pelham town,11,13.0,2.75,1.77
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CEL Micro,Andover town,12,12.0,3.0,1.63
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CEL Micro,Dracut town,12,12.0,3.0,1.63
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CEL Micro,North Andover town,8,10.0,2.0,1.36
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CEL Micro,Tewksbury town,10,10.0,2.5,1.36
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CEL Micro,Newburyport city,3,9.0,0.75,1.23
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CEL Micro,Hampstead town,6,6.0,1.5,0.82
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CEL Micro,Chester town,4,5.0,1.0,0.68
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CEL Micro,Hooksett town,5,5.0,1.25,0.68
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CDL Micro,Salem town,42,175.0,10.5,23.84
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CDL Micro,Manchester city,13,97.0,3.25,13.22
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CDL Micro,Methuen Town city,37,75.0,9.25,10.22
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CDL Micro,Haverhill city,19,58.0,4.75,7.9
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CDL Micro,Lawrence city,34,37.0,8.5,5.04
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CDL Micro,Derry town,22,28.0,5.5,3.81
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CDL Micro,Lowell city,12,21.0,3.0,2.86
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CDL Micro,Windham town,14,16.0,3.5,2.18
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CDL Micro,Townsend town,1,15.0,0.25,2.04
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CDL Micro,Andover town,14,14.0,3.5,1.91
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CDL Micro,Londonderry town,14,14.0,3.5,1.91
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CDL Micro,Dracut town,13,13.0,3.25,1.77
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CDL Micro,North Andover town,8,10.0,2.0,1.36
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CDL Micro,Pelham town,9,10.0,2.25,1.36
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CDL Micro,Tewksbury town,10,10.0,2.5,1.36
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CDL Micro,Hampstead town,7,7.0,1.75,0.95
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CDL Micro,Hooksett town,5,5.0,1.25,0.68
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CDL Micro,Sandown town,4,5.0,1.0,0.68
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CDL Micro,Dover city,5,5.0,1.25,0.68
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CDL Micro,Plaistow town,5,5.0,1.25,0.68
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CEL Admin,Rockingham County,132,312.0,33.0,42.51
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CEL Admin,Essex County,130,216.0,32.5,29.43
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CEL Admin,Middlesex County,54,78.0,13.5,10.63
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CEL Admin,Hillsborough County,29,56.0,7.25,7.63
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CEL Admin,York County,5,22.0,1.25,3.0
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CEL Admin,Merrimack County,11,11.0,2.75,1.5
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CEL Admin,Strafford County,7,7.0,1.75,0.95
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CEL Admin,Worcester County,5,5.0,1.25,0.68
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CEL Admin,Grafton County,4,4.0,1.0,0.54
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CEL Admin,Penobscot County,2,2.0,0.5,0.27
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CEL Admin,Carroll County,2,2.0,0.5,0.27
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CEL Admin,Suffolk County,2,2.0,0.5,0.27
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CEL Admin,Windsor County,1,1.0,0.25,0.14
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CEL Admin,New Castle County,1,1.0,0.25,0.14
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CEL Admin,Kent County,1,1.0,0.25,0.14
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CEL Admin,Plymouth County,1,1.0,0.25,0.14
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CEL Admin,Somerset County,1,1.0,0.25,0.14
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CEL Admin,Poole,1,1.0,0.25,0.14
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CEL Admin,Berkshire County,1,1.0,0.25,0.14
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CEL Admin,Bristol County,1,1.0,0.25,0.14
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CDL Micro,Salem town,42,175.0,10.5,23.84
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CDL Micro,Manchester city,13,97.0,3.25,13.22
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CDL Micro,Methuen Town city,37,75.0,9.25,10.22
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CDL Micro,Haverhill city,19,58.0,4.75,7.9
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CDL Micro,Lawrence city,34,37.0,8.5,5.04
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CDL Micro,Derry town,22,28.0,5.5,3.81
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CDL Micro,Lowell city,12,21.0,3.0,2.86
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CDL Micro,Windham town,14,16.0,3.5,2.18
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CDL Micro,Townsend town,1,15.0,0.25,2.04
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CDL Micro,Andover town,14,14.0,3.5,1.91
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CDL Micro,Londonderry town,14,14.0,3.5,1.91
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CDL Micro,Dracut town,13,13.0,3.25,1.77
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CDL Micro,North Andover town,8,10.0,2.0,1.36
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CDL Micro,Pelham town,9,10.0,2.25,1.36
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CDL Micro,Tewksbury town,10,10.0,2.5,1.36
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CDL Micro,Hampstead town,7,7.0,1.75,0.95
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CDL Micro,Hooksett town,5,5.0,1.25,0.68
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CDL Micro,Sandown town,4,5.0,1.0,0.68
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CDL Micro,Dover city,5,5.0,1.25,0.68
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CDL Micro,Plaistow town,5,5.0,1.25,0.68
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CEL Postal1,03079,39,136.0,9.75,18.53
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CEL Postal1,03053,14,87.0,3.5,11.85
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CEL Postal1,01844,38,70.0,9.5,9.54
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CEL Postal1,01835,9,40.0,2.25,5.45
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CEL Postal1,03103,5,30.0,1.25,4.09
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CEL Postal1,01841,17,24.0,4.25,3.27
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CEL Postal1,03038,20,24.0,5.0,3.27
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CEL Postal1,01843,15,20.0,3.75,2.72
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CEL Postal1,04090,1,18.0,0.25,2.45
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CEL Postal1,03087,15,18.0,3.75,2.45
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CEL Postal1,01474,1,15.0,0.25,2.04
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CEL Postal1,03076,11,13.0,2.75,1.77
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CEL Postal1,01826,12,12.0,3.0,1.63
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CEL Postal1,01810,12,12.0,3.0,1.63
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CEL Postal1,01845,8,10.0,2.0,1.36
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CEL Postal1,01854,3,10.0,0.75,1.36
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CEL Postal1,01876,10,10.0,2.5,1.36
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CEL Postal1,01832,6,9.0,1.5,1.23
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CEL Postal1,01950,3,9.0,0.75,1.23
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CEL Postal1,01830,7,7.0,1.75,0.95
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CDL Postal1,03079,42,175.0,10.5,23.84
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CDL Postal1,03103,7,89.0,1.75,12.13
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CDL Postal1,01844,37,75.0,9.25,10.22
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",Top CDL Postal1,01835,7,40.0,1.75,5.45
